"id","turno","fecha","tipo_proc","fsd","fecha_sent","num_sent","modo","sexo","edad","ant","sit_esp","tipo_del","otros_del","tent","agrav","tipo_del2","otros2","tent_2","agrv2","tipo_del3","otr_del3","tent_3","agrav3","inf_adicional","multa",monto_a,monto_m,monto_d
"2208","2","09/17/2015","1","05/17/2016","08/19/2016","87","1","1","25","3","6","12","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,5,0
"3119","4","04/16/2015","1","11/13/2015","12/04/2016","23","1","1","19","2","-1","2","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,5,0
"1716","7","11/24/2015","1","11/08/2016","07/11/2016","160","1","1","23","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,5,0
"3348","10","06/24/2015","1","02/19/2016","03/28/2016","41","1","1","21","2","-1","2","Sin dato","1","2","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3473","10","09/02/2015","1","12/14/2015","04/13/2016","44","1","1","36","3","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3372","10","09/17/2014","1","04/15/2016","06/21/2016","94","1","1","19","1","-1","3","Sin dato","0","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3316","10","01/04/2016","1","08/19/2016","10/31/2016","211","1","1","25","3","-1","2","Sin dato","1","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3503","10","03/12/2015","1","09/14/2016","10/31/2016","217","1","1","18","1","-1","2","Sin dato","0","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"15","11","07/29/2015","1","03/15/2016","05/30/2016","31","1","1","38","2","6","8","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"53","11","11/30/2014","1","03/05/2016","08/19/2016","62","1","1","24","2","6","14","Sin dato","0","2","4","Sin dato","0","-1","19","Porte de armas con signos de identificacion suprimido","0","-1","Sin dato","Sin dato",2,6,0
"462","12","07/12/2015","1","08/18/2016","08/22/2016","110","1","1","34","1","-1","2","Sin dato","1","-1","2","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"476","12","03/17/2016","1","01/12/2016","05/12/2016","155","1","1","33","2","-1","1","Sin dato","0","1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"346","12","05/29/2016","1","01/12/2016","05/12/2016","156","1","1","43","2","-1","2","Sin dato","1","1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"661","13","04/21/2015","1","10/14/2015","02/29/2016","20","1","1","40","1","6","12","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"717","13","03/08/2015","1","04/29/2016","07/06/2016","87","1","1","25","2","6","1","Sin dato","0","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"886","14","06/30/2015","1","02/16/2016","04/25/2016","71","1","1","18","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"115","15","12/24/2013","1","07/28/2016","09/27/2016","118","1","1","86","1","-1","6","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1895","16","08/15/2014","1","08/31/2016","03/10/2016","276","1","1","49","1","6","19","un delito de asocicion para delinquir en concurrencia fuera de la reiteracion con reiterados delitos de contrabando en reg. de r.r entre si con un delito decohecho calificado en calidad de coautor","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","INHABILITACION POR TRES (3) A�?OS Y MULTA DE 60 UR","60UR",2,6,0
"564","15","09/25/2013","1","07/04/2016","07/19/2016","86","1","1","37","2","-1","2","Sin dato","1","-1","19","porte de arma de fuego","0","-1","-1","Sin dato","0","-1","EL DELITO ES- RAPI�?A EN GDO TVA EN REIT REAL CON UN DELITO DE PORTE DE ARMA DE FUEGO( ART 141 DE LA LEY 17.296 POR REINCIDENCIA","Sin dato",2,6,0
"1934","16","06/09/2014","1","12/02/2016","02/15/2016","13","1","1","26","3","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1798","16","01/21/2015","1","02/25/2016","03/14/2016","43","1","1","42","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1314","16","08/31/2015","1","02/03/2016","03/16/2016","45","1","1","44","1","6","12","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1951","16","08/19/2015","1","03/16/2016","04/04/2016","46","1","1","33","3","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2116","16","07/17/2014","1","04/29/2016","05/17/2016","103","1","1","21","1","6","6","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2014","16","11/15/2014","1","08/15/2016","08/15/2016","228","1","1","18","1","6","2","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1884","16","01/23/2015","1","08/22/2016","02/09/2016","252","1","1","76","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2095","16","02/12/2015","1","05/09/2016","05/09/2016","253","1","1","34","3","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1929","16","05/28/2016","1","11/11/2016","07/12/2016","347","1","1","27","2","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1909","16","07/17/2015","1","11/28/2016","12/23/2016","382","1","1","19","1","6","2","Sin dato","1","2","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1909","16","07/17/2015","1","11/28/2016","12/23/2016","382","1","1","20","1","6","2","Sin dato","1","2","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2506","17","08/28/2015","1","11/21/2016","08/12/2016","147","1","1","18","1","-1","4","Sin dato","0","-1","14","Sin dato","0","1","19","violacion de domicilio","0","-1","un delito de violencia privada especialmente agravad y un delito de trafico interno de armas de fuego, en reiteracion real.","Sin dato",2,6,0
"2506","17","08/28/2015","1","11/21/2016","08/12/2016","147","1","1","18","1","-1","4","Sin dato","0","-1","14","Sin dato","0","1","19","violacion de domicilio","0","-1","con un delito de violencia privada especialmente agravado y un delito de trafico interno de amaas de fuego, en reiteracion real.","Sin dato",2,6,0
"2563","17","10/03/2015","1","08/23/2016","08/24/2016","85","1","1","61","2","-1","8","Sin dato","0","-1","4","Sin dato","0","-1","19","PORTE DE ARMA POR REINCIDENTE","0","-1","Sin dato","Sin dato",2,6,0
"2512","17","10/18/2014","1","08/23/2016","08/29/2016","87","1","1","23","1","-1","1","Sin dato","0","2","8","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2933","18","01/15/2016","1","05/13/2016","05/19/2016","60","1","1","24","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2983","18","07/22/2015","1","04/14/2016","05/23/2016","66","1","1","34","2","-1","2","Sin dato","1","-1","5","Sin dato","0","-1","13","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2990","18","10/17/2014","1","05/19/2016","05/24/2016","68","1","1","33","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3070","18","08/12/2015","1","06/28/2016","06/28/2016","97","1","1","38","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2950","18","01/05/2016","1","09/15/2016","09/28/2016","148","1","1","61","1","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3590","19","10/08/2015","1","06/04/2016","09/05/2016","56","1","1","19","1","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3590","19","10/08/2015","1","12/22/2016","09/05/2016","56","1","1","21","1","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3594","19","08/09/2015","1","04/27/2016","05/24/2016","69","1","1","20","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3642","19","11/20/2015","1","06/29/2016","12/08/2016","99","1","1","33","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3666","19","06/19/2016","1","10/13/2016","11/24/2016","154","1","1","50","2","-1","1","Sin dato","0","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3551","19","12/05/2016","1","11/30/2016","05/12/2016","162","1","1","40","2","-1","1","Sin dato","0","2","1","Sin dato","0","2","1","Sin dato","0","2","Sin dato","Sin dato",2,6,0
"3573","19","06/07/2015","1","03/31/2017","11/24/2016","187","1","1","25","2","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3590","19","10/08/2015","1","12/22/2016","03/12/2016","536","1","1","20","1","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1131","20","07/08/2015","1","06/27/2016","07/19/2016","99","1","1","55","2","-1","19","autoevasiòn","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1131","20","07/08/2015","1","06/27/2016","07/19/2016","99","1","1","53","2","-1","19","AUTOEVASI�?N","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1060","20","11/05/2016","1","08/29/2016","12/09/2016","158","1","1","33","2","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"997","20","05/03/2016","1","09/23/2016","10/31/2016","176","1","1","29","1","-1","12","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1191","20","09/13/2015","1","11/21/2016","12/20/2016","216","1","1","42","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1191","20","09/13/2015","1","11/21/2016","12/20/2016","216","1","1","41","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2122","2","03/27/2015","1","02/23/2016","02/29/2016","15","1","1","25","3","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2247","2","11/25/2015","1","11/06/2016","07/19/2016","63","1","1","19","3","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2171","2","09/07/2015","1","02/05/2016","08/15/2016","84","1","1","37","3","6","9","Sin dato","0","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2596","3","12/05/2015","1","11/18/2015","02/23/2016","3","1","1","20","1","6","2","Sin dato","1","2","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2624","3","06/19/2015","1","02/19/2016","08/04/2016","40","1","1","25","2","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2711","3","02/16/2016","1","05/08/2016","09/13/2016","108","1","1","31","2","6","2","Sin dato","1","2","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2711","3","02/16/2016","1","05/08/2016","09/13/2016","108","1","1","31","2","6","2","Sin dato","1","2","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2778","9","05/15/2015","1","03/11/2015","11/02/2016","12","1","1","26","2","-1","2","Sin dato","1","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3299","10","04/30/2014","1","10/23/2015","10/02/2016","3","1","1","24","3","-1","4","Sin dato","0","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3679","5","04/30/2014","1","05/30/2016","06/21/2016","149","1","1","23","1","6","19","Encubrimiento","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3851","5","09/18/2015","1","11/08/2016","08/22/2016","190","1","1","19","1","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3847","5","03/09/2015","1","04/08/2016","01/09/2016","204","1","1","22","1","6","19","Reiterados delitos de Retribucion o promesa de retribucion a personas menores de edad para que ejecuten actos sexuales o eroticos de cualquier tipo","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"131","6","01/23/2015","1","06/04/2016","06/04/2016","44","1","1","31","2","-1","3","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"167","6","09/10/2014","1","12/05/2016","05/13/2016","76","1","1","29","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"150","6","01/22/2013","2","10/24/2016","10/24/2016","174","1","1","69","2","-1","9","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"1721","7","11/27/2015","1","08/23/2016","11/21/2016","179","1","1","28","2","6","1","Sin dato","0","2","1","Sin dato","0","2","1","Sin dato","0","2","Sin dato","Sin dato",2,6,0
"1744","7","09/03/2016","1","09/26/2016","12/23/2016","210","1","1","23","1","6","2","Sin dato","1","2","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2779","9","05/17/2015","1","11/24/2016","11/24/2016","20","1","1","19","1","-1","3","Sin dato","0","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2829","9","08/28/2015","1","12/08/2016","11/14/2016","160","1","1","43","1","6","12","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"464","12","06/01/2016","1","06/10/2016","01/11/2016","133","1","1","20","1","-1","6","Sin dato","1","-1","19","DELITO DE VIOLAC ART 9 MODALIDAD ADQUISICION ARMA DE FUEGO","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3654","19","12/25/2015","1","05/24/2016","08/08/2016","94","1","1","28","2","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"3563","19","06/15/2016","1","11/15/2016","12/21/2016","171","1","2","29","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"190","1","08/17/2015","1","05/31/2016","09/06/2016","75","1","2","36","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"2402","8","12/12/2014","1","12/17/2015","04/27/2016","26","1","2","22","3","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"153","6","05/05/2014","2","09/08/2016","09/08/2016","129","1","2","58","1","-1","9","Sin dato","0","-1","16","por funcionario publico","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"293","6","02/12/2015","1","10/05/2016","10/05/2016","60","1","2","25","2","-1","2","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"128","6","01/05/2015","1","10/05/2016","10/05/2016","62","1","2","26","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,6,0
"564","16","09/27/2013","1","07/04/2016","07/19/2016","86","1","1","24","1","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","EL DELITO ES "" UN DELITO PREVISTO EN EL ART31 DEL DECRETO LEY 14.294 EN LA HIPOTESIS DE TENENCIA DE SUSUTANCIAS ESTUPEFACIENTES NOI PARA SU CONSUMO","Sin dato",2,7,0
"2498","17","11/08/2016","1","11/22/2016","06/12/2016","141","1","1","28","2","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"1108","20","04/07/2015","1","06/28/2016","07/19/2016","97","1","1","36","2","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"2195","2","03/26/2015","1","02/26/2016","03/16/2016","12","1","1","25","3","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"1549","7","03/14/2016","1","11/08/2016","07/11/2016","157","1","1","41","2","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"1166","20","10/27/2015","1","08/18/2016","12/10/2016","163","1","1","29","2","-1","1","Sin dato","0","2","1","Sin dato","0","2","5","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"1166","20","10/27/2015","1","08/18/2016","12/10/2016","163","1","1","27","1","-1","1","Sin dato","0","2","1","Sin dato","0","2","5","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"3641","19","11/30/2015","1","06/22/2016","05/09/2016","113","1","2","42","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"3641","19","11/30/2015","1","06/22/2016","05/09/2016","113","1","2","42","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,7,0
"1348","10","03/15/2012","1","09/14/2016","07/10/2016","177","1","1","35","2","-1","3","Sin dato","0","-1","17","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3426","10","05/09/2015","1","09/30/2016","10/31/2016","209","1","1","22","2","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"839","14","08/01/2015","1","07/12/2015","02/29/2016","29","1","1","45","2","6","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"1836","16","04/22/2016","1","10/20/2016","07/11/2016","320","1","1","30","2","6","4","Sin dato","0","-1","8","culposas","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"2474","17","01/05/2016","1","07/12/2016","12/14/2016","152","1","1","38","2","-1","2","Sin dato","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"2951","18","01/05/2016","1","12/10/2016","10/28/2016","174","1","1","25","1","-1","8","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3569","19","06/18/2016","1","05/12/2016","12/23/2016","172","1","1","63","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"1096","20","01/30/2016","1","07/19/2016","09/08/2016","147","1","1","30","2","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"1096","20","01/30/2016","1","07/21/2016","09/08/2016","147","1","1","50","2","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"1179","20","11/17/2015","1","09/23/2016","10/31/2016","179","1","1","36","2","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"1030","20","06/04/2016","1","09/30/2016","11/11/2016","184","1","1","20","1","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"2241","2","07/02/2016","1","08/08/2016","08/29/2016","97","1","1","20","3","6","2","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Se le condeno por tres delitos de rapiña muy especialmente agravadas en grado de tentativa todos en reiteracion real.-","Sin dato",2,8,0
"2279","8","05/14/2014","1","06/23/2016","09/13/2016","89","1","1","43","3","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3719","5","05/22/2015","1","08/24/2016","05/09/2016","210","1","1","27","1","6","8","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3719","5","05/22/2015","1","08/24/2016","05/09/2016","210","1","1","27","1","6","8","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3719","5","05/25/2015","1","08/24/2016","05/09/2016","210","1","1","32","1","6","8","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3719","5","05/22/2015","1","08/24/2016","05/09/2016","210","1","1","22","1","6","8","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"3905","5","11/15/2015","1","09/29/2016","12/10/2016","266","1","1","19","2","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"218","6","10/01/2016","1","12/08/2016","12/08/2016","133","1","1","34","2","-1","2","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"1724","7","11/28/2015","1","11/08/2016","07/11/2016","156","1","1","28","2","6","2","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"2383","8","08/11/2014","2","12/23/2015","09/05/2016","39","1","1","27","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,32,0
"3719","5","05/22/2015","1","08/24/2016","05/09/2016","210","1","2","26","1","6","8","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,8,0
"690","13","05/30/2015","1","06/27/2016","08/16/2016","123","1","1","33","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,9,0
"564","15","09/27/2013","2","07/04/2016","07/19/2016","86","1","1","22","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","EL DELITO ES""UN DELITO PREVISTOEN EL ARTR 31 DEL DECRETO LEY 14.294 EN LA HIPOTESIS DE TENENCIA DE ESTUPEFACIENTES NO PARA SU CONSUMO","Sin dato",2,9,0
"2794","9","11/04/2011","1","10/02/2016","04/20/2016","46","1","1","44","3","-1","19","Lavado de activos","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,9,0
"365","12","04/09/2014","1","06/16/2016","06/22/2016","89","1","2","55","2","-1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,9,0
"3641","19","11/26/2015","1","06/22/2016","05/09/2016","113","1","2","29","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,9,0
"3641","19","11/26/2015","1","06/22/2016","05/09/2016","113","1","2","29","1","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,9,0
"3385","10","07/31/2015","1","05/31/2016","08/15/2016","139","1","1","21","2","-1","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"3454","10","12/15/2013","1","08/17/2016","08/22/2016","147","1","1","39","1","-1","1","Sin dato","1","2","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"3454","10","12/15/2013","1","08/17/2016","08/22/2016","147","1","1","35","3","-1","1","Sin dato","1","2","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"3454","10","12/15/2013","1","08/17/2016","08/22/2016","147","1","1","18","1","-1","1","Sin dato","1","2","14","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"671","13","10/01/2015","1","02/19/2016","09/05/2016","67","1","1","26","1","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"885","14","09/24/2014","1","05/17/2016","07/19/2016","121","1","1","28","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"2101","16","04/12/2015","1","11/16/2016","12/16/2016","364","1","1","25","2","6","6","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"3611","19","09/13/2015","1","03/08/2016","05/09/2016","114","1","1","33","2","6","2","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"1151","20","12/09/2015","1","01/08/2016","08/23/2016","154","1","1","30","2","6","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"3245","4","11/12/2013","1","11/08/2016","11/25/2016","182","1","1","42","1","-1","6","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"3703","5","04/06/2014","1","08/29/2016","05/09/2016","214","1","1","34","2","6","3","Sin dato","0","-1","19","Porte y tenencia de arma con signo de identificacion suprimido","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"2332","8","01/10/2014","1","05/08/2016","10/31/2016","126","1","2","49","3","6","11","Sin dato","0","-1","16","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,10,0
"486","12","04/04/2015","2","07/06/2016","09/06/2016","78","1","1","20","1","-1","2","Sin dato","1","2","19","VIOLACION DE DOMICILIO","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,11,0
"721","13","11/02/2015","1","09/26/2016","12/21/2016","191","1","1","51","2","6","1","Sin dato","0","2","1","Sin dato","0","2","1","Sin dato","0","2","Sin dato","Sin dato",2,11,0
"508","15","04/22/2016","1","11/11/2016","01/12/2016","155","1","1","53","2","-1","4","Sin dato","1","-1","2","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,11,0
